ensembl_gene,entrezgene,symbol,biotype
ENSMUSG00000028813,635169,CK137956,protein_coding
ENSMUSG00000028820,71514,Sfpq,protein_coding
ENSMUSG00000028821,68592,Syf2,protein_coding
ENSMUSG00000028822,71817,Tmem50a,protein_coding
ENSMUSG00000028825,19746,Rhd,protein_coding
ENSMUSG00000028826,66146,Maco1,protein_coding
ENSMUSG00000028830,100317,AU040320,protein_coding
ENSMUSG00000028832,16765,Stmn1,protein_coding
ENSMUSG00000028833,26562,Ncdn,protein_coding
ENSMUSG00000028834,433766,Trim63,protein_coding
ENSMUSG00000028836,230810,Slc30a2,protein_coding
ENSMUSG00000028837,26445,Psmb2,protein_coding
ENSMUSG00000028838,56219,Extl1,protein_coding
ENSMUSG00000028840,68040,Zfp593,protein_coding
ENSMUSG00000028841,194231,Cnksr1,protein_coding
ENSMUSG00000028842,214150,Ago3,protein_coding
ENSMUSG00000028843,73723,Sh3bgrl3,protein_coding
ENSMUSG00000028845,24084,Tekt2,protein_coding
ENSMUSG00000028847,27096,Trappc3,protein_coding
ENSMUSG00000028848,100210,Gpn2,protein_coding
ENSMUSG00000028849,245877,Map7d1,protein_coding
ENSMUSG00000028850,242691,Gpatch3,protein_coding
ENSMUSG00000028851,18221,Nudc,protein_coding
ENSMUSG00000028854,20544,Slc9a1,protein_coding
ENSMUSG00000028857,52174,Tmem222,protein_coding
ENSMUSG00000028859,12986,Csf3r,protein_coding
ENSMUSG00000028860,269589,Sytl1,protein_coding
ENSMUSG00000028861,66407,Mrps15,protein_coding
ENSMUSG00000028862,53608,Map3k6,protein_coding
ENSMUSG00000028863,70088,Meaf6,protein_coding
ENSMUSG00000028864,15234,Hgf,protein_coding
ENSMUSG00000028865,69655,Cd164l2,protein_coding
ENSMUSG00000028868,242687,Wasf2,protein_coding
ENSMUSG00000028869,230737,Gnl2,protein_coding
ENSMUSG00000028871,192199,Rspo1,protein_coding
ENSMUSG00000028873,52276,Cdca8,protein_coding
ENSMUSG00000028874,14191,Fgr,protein_coding
ENSMUSG00000028876,230735,Epha10,protein_coding
ENSMUSG00000028878,230789,Fam76a,protein_coding
ENSMUSG00000028879,100226,Stx12,protein_coding
ENSMUSG00000028882,100336,Ppp1r8,protein_coding
ENSMUSG00000028883,20346,Sema3a,protein_coding
ENSMUSG00000028884,19891,Rpa2,protein_coding
ENSMUSG00000028885,100340,Smpdl3b,protein_coding
ENSMUSG00000028886,14050,Eya3,protein_coding
ENSMUSG00000028889,230734,Yrdc,protein_coding
ENSMUSG00000028890,17764,Mtf1,protein_coding
ENSMUSG00000028893,230784,Sesn2,protein_coding
ENSMUSG00000028894,16330,Inpp5b,protein_coding
ENSMUSG00000028896,100088,Rcc1,protein_coding
ENSMUSG00000028898,71787,Trnau1ap,protein_coding
ENSMUSG00000028899,66464,Taf12,protein_coding
ENSMUSG00000028901,56809,Gmeb1,protein_coding
ENSMUSG00000028902,75062,Sf3a3,protein_coding
ENSMUSG00000028906,269587,Epb41,protein_coding
ENSMUSG00000028907,67205,Utp11,protein_coding
ENSMUSG00000028909,19273,Ptpru,protein_coding
ENSMUSG00000028910,26922,Mecr,protein_coding
ENSMUSG00000028911,57317,Srsf4,protein_coding
ENSMUSG00000028914,12371,Casp9,protein_coding
ENSMUSG00000028917,69582,Plekhm2,protein_coding
ENSMUSG00000028919,213649,Arhgef19,protein_coding
ENSMUSG00000028920,213499,Fbxo42,protein_coding
ENSMUSG00000028923,66147,Necap2,protein_coding
ENSMUSG00000028926,18647,Cdk14,protein_coding
ENSMUSG00000028927,18600,Padi2,protein_coding
ENSMUSG00000028931,16498,Kcnab2,protein_coding
ENSMUSG00000028932,19181,Psmc2,protein_coding
ENSMUSG00000028933,57434,Xrcc2,protein_coding
ENSMUSG00000028936,19934,Rpl22,protein_coding
ENSMUSG00000028937,70025,Acot7,protein_coding
ENSMUSG00000028938,67909,Galntl5,protein_coding
ENSMUSG00000028940,15206,Hes2,protein_coding
ENSMUSG00000028943,56226,Espn,protein_coding
ENSMUSG00000028944,108099,Prkag2,protein_coding
ENSMUSG00000028945,19744,Rheb,protein_coding
ENSMUSG00000028946,15207,Hes3,protein_coding
ENSMUSG00000028948,74035,Nol9,protein_coding
ENSMUSG00000028949,66993,Smarcd3,protein_coding
ENSMUSG00000028950,110326,Tas1r1,protein_coding
ENSMUSG00000028952,100090,Zbtb48,protein_coding
ENSMUSG00000028953,27407,Abcf2,protein_coding
ENSMUSG00000028954,53312,Nub1,protein_coding
ENSMUSG00000028955,22319,Vamp3,protein_coding
ENSMUSG00000028957,18628,Per3,protein_coding
ENSMUSG00000028958,64295,Tmub1,protein_coding
ENSMUSG00000028959,66587,Fastk,protein_coding
ENSMUSG00000028960,63958,Ube4b,protein_coding
ENSMUSG00000028961,110208,Pgd,protein_coding
ENSMUSG00000028962,20535,Slc4a2,protein_coding
ENSMUSG00000028963,24111,Uts2,protein_coding
ENSMUSG00000028964,57320,Park7,protein_coding
ENSMUSG00000028965,21942,Tnfrsf9,protein_coding
ENSMUSG00000028967,74155,Errfi1,protein_coding
ENSMUSG00000028969,12568,Cdk5,protein_coding
ENSMUSG00000028970,18669,Abcb1b,protein_coding
ENSMUSG00000028971,12854,Cort,protein_coding
ENSMUSG00000028972,12353,Car6,protein_coding
ENSMUSG00000028973,74610,Abcb8,protein_coding
ENSMUSG00000028974,13347,Dffa,protein_coding
ENSMUSG00000028975,56273,Pex14,protein_coding
ENSMUSG00000028976,56485,Slc2a5,protein_coding
ENSMUSG00000028977,69743,Casz1,protein_coding
ENSMUSG00000028978,18127,Nos3,protein_coding
ENSMUSG00000028979,17175,Masp2,protein_coding
ENSMUSG00000028980,100198,H6pd,protein_coding
ENSMUSG00000028982,70556,Slc25a33,protein_coding
ENSMUSG00000028986,52323,Klhl7,protein_coding
ENSMUSG00000028988,67087,Ctnnbip1,protein_coding
ENSMUSG00000028989,654812,Angptl7,protein_coding
ENSMUSG00000028990,69151,Lzic,protein_coding
ENSMUSG00000028991,56717,Mtor,protein_coding
ENSMUSG00000028992,66454,Nmnat1,protein_coding
ENSMUSG00000028996,63954,Rbp7,protein_coding
ENSMUSG00000028998,66169,Tomm7,protein_coding
ENSMUSG00000028999,72772,Rint1,protein_coding
ENSMUSG00000029001,230903,Fbxo44,protein_coding
ENSMUSG00000029003,71890,Mad2l2,protein_coding
ENSMUSG00000029004,69188,Kmt2e,protein_coding
ENSMUSG00000029005,70433,Draxin,protein_coding
ENSMUSG00000029007,11610,Agtrap,protein_coding
ENSMUSG00000029009,17769,Mthfr,protein_coding
ENSMUSG00000029012,26429,Orc5,protein_coding
ENSMUSG00000029014,22791,Dnajc2,protein_coding
ENSMUSG00000029015,80979,Slc26a5,protein_coding
ENSMUSG00000029016,26372,Clcn6,protein_coding
ENSMUSG00000029017,73078,Pmpcb,protein_coding
ENSMUSG00000029019,18158,Nppb,protein_coding
ENSMUSG00000029020,170731,Mfn2,protein_coding
ENSMUSG00000029022,28010,Miip,protein_coding
ENSMUSG00000029026,22062,Trp73,protein_coding
ENSMUSG00000029027,13368,Dffb,protein_coding
ENSMUSG00000029028,72946,Lrrc47,protein_coding
ENSMUSG00000029029,59002,Wrap73,protein_coding
ENSMUSG00000029032,230972,Arhgef16,protein_coding
ENSMUSG00000029033,140500,Acap3,protein_coding
ENSMUSG00000029034,71957,Ints11,protein_coding
ENSMUSG00000029036,108888,Atad3a,protein_coding
ENSMUSG00000029038,68991,Ssu72,protein_coding
ENSMUSG00000029044,75942,4930584F24Rik,lncRNA
ENSMUSG00000029047,668173,Pex10,protein_coding
ENSMUSG00000029048,67830,Rer1,protein_coding
ENSMUSG00000029049,76866,Morn1,protein_coding
ENSMUSG00000029050,20481,Ski,protein_coding
ENSMUSG00000029053,18762,Prkcz,protein_coding
ENSMUSG00000029054,14403,Gabrd,protein_coding
ENSMUSG00000029055,269615,Plch2,protein_coding
ENSMUSG00000029056,269614,Pank4,protein_coding
ENSMUSG00000029059,66469,Prxl2b,protein_coding
ENSMUSG00000029060,76580,Mib2,protein_coding
ENSMUSG00000029061,26561,Mmp23,protein_coding
ENSMUSG00000029062,12537,Cdk11b,protein_coding
ENSMUSG00000029063,192185,Nadk,protein_coding
ENSMUSG00000029064,14688,Gnb1,protein_coding
ENSMUSG00000029066,66448,Mrpl20,protein_coding
ENSMUSG00000029068,56036,Ccnl2,protein_coding
ENSMUSG00000029070,74761,Mxra8,protein_coding
ENSMUSG00000029071,13542,Dvl1,protein_coding
ENSMUSG00000029072,83771,Tas1r3,protein_coding
ENSMUSG00000029073,79554,Cptp,protein_coding
ENSMUSG00000029074,330010,Ttll10,protein_coding
ENSMUSG00000029075,22163,Tnfrsf4,protein_coding
ENSMUSG00000029076,20318,Sdf4,protein_coding
ENSMUSG00000029082,12182,Bst1,protein_coding
ENSMUSG00000029084,12494,Cd38,protein_coding
ENSMUSG00000029086,19126,Prom1,protein_coding
ENSMUSG00000029088,80334,Kcnip4,protein_coding
ENSMUSG00000029089,70592,5730480H06Rik,protein_coding
ENSMUSG00000029090,70693,Adgra3,protein_coding
ENSMUSG00000029092,52401,D5Ertd615e,lncRNA
ENSMUSG00000029093,81840,Sorcs2,protein_coding
ENSMUSG00000029094,70292,Afap1,protein_coding
ENSMUSG00000029095,231148,Ablim2,protein_coding
ENSMUSG00000029096,78558,Htra3,protein_coding
ENSMUSG00000029097,78890,Trmt44,protein_coding
ENSMUSG00000029098,80911,Acox3,protein_coding
ENSMUSG00000029101,71729,Rgs12,protein_coding
ENSMUSG00000029102,54426,Hgfac,protein_coding
ENSMUSG00000029103,16976,Lrpap1,protein_coding
ENSMUSG00000029104,15194,Htt,protein_coding
ENSMUSG00000029106,11518,Add1,protein_coding
ENSMUSG00000029108,54216,Pcdh7,protein_coding
ENSMUSG00000029110,19822,Rnf4,protein_coding
ENSMUSG00000029111,24116,Nelfa,protein_coding
ENSMUSG00000029112,672284,Nkx1-1,protein_coding
ENSMUSG00000029119,17160,Man2b2,protein_coding
ENSMUSG00000029120,269643,Ppp2r2c,protein_coding
ENSMUSG00000029121,12933,Crmp1,protein_coding
ENSMUSG00000029122,59056,Evc,protein_coding
ENSMUSG00000029123,64293,Stk32b,protein_coding
ENSMUSG00000029125,71116,Stx18,protein_coding
ENSMUSG00000029126,18196,Nsg1,protein_coding
ENSMUSG00000029127,75079,Zbtb49,protein_coding
ENSMUSG00000029128,100972,Rab28,protein_coding
ENSMUSG00000029130,56874,Rnf32,protein_coding
ENSMUSG00000029131,23950,Dnajb6,protein_coding
ENSMUSG00000029134,665270,Plb1,protein_coding
ENSMUSG00000029135,14284,Fosl2,protein_coding
ENSMUSG00000029136,71336,Rbks,protein_coding
ENSMUSG00000029141,20534,Slc4a1ap,protein_coding
ENSMUSG00000029145,13667,Eif2b4,protein_coding
ENSMUSG00000029146,266781,Snx17,protein_coding
ENSMUSG00000029147,14208,Ppm1g,protein_coding
ENSMUSG00000029148,192292,Nrbp1,protein_coding
ENSMUSG00000029149,69815,Krtcap3,protein_coding
ENSMUSG00000029151,22784,Slc30a3,protein_coding
ENSMUSG00000029152,68095,Ociad1,protein_coding
ENSMUSG00000029153,433904,Ociad2,protein_coding
ENSMUSG00000029154,231293,Cwh43,protein_coding
ENSMUSG00000029155,73472,Spata18,protein_coding
ENSMUSG00000029156,24051,Sgcb,protein_coding
ENSMUSG00000029158,75581,Yipf7,protein_coding
ENSMUSG00000029161,68567,Cgref1,protein_coding
ENSMUSG00000029162,16548,Khk,protein_coding
ENSMUSG00000029163,100952,Emilin1,protein_coding
ENSMUSG00000029165,231093,Agbl5,protein_coding
ENSMUSG00000029166,100732,Mapre3,protein_coding
ENSMUSG00000029167,19017,Ppargc1a,protein_coding
ENSMUSG00000029168,65254,Dpysl5,protein_coding
ENSMUSG00000029169,13204,Dhx15,protein_coding
ENSMUSG00000029171,66681,Pgm2,protein_coding
ENSMUSG00000029173,211006,Sepsecs,protein_coding
ENSMUSG00000029174,57915,Tbc1d1,protein_coding
ENSMUSG00000029175,74919,Slc35f6,protein_coding
ENSMUSG00000029176,52206,Anapc4,protein_coding
ENSMUSG00000029177,12615,Cenpa,protein_coding
ENSMUSG00000029178,16599,Klf3,protein_coding
ENSMUSG00000029179,78796,Zcchc4,protein_coding
ENSMUSG00000029185,68303,Fam114a1,protein_coding
ENSMUSG00000029186,67073,Pi4k2b,protein_coding
ENSMUSG00000029188,20531,Slc34a2,protein_coding
ENSMUSG00000029189,231238,Sel1l3,protein_coding
ENSMUSG00000029190,320661,D5Ertd579e,protein_coding
ENSMUSG00000029191,19687,Rfc1,protein_coding
ENSMUSG00000029192,100855,Tbc1d14,protein_coding
ENSMUSG00000029193,12425,Cckar,protein_coding
ENSMUSG00000029195,83379,Klb,protein_coding
ENSMUSG00000029196,231151,Tada2b,protein_coding
ENSMUSG00000029198,17713,Grpel1,protein_coding
ENSMUSG00000029199,79464,Lias,protein_coding
ENSMUSG00000029201,22235,Ugdh,protein_coding
ENSMUSG00000029202,71521,Pds5a,protein_coding
ENSMUSG00000029203,53323,Ube2k,protein_coding
ENSMUSG00000029204,74734,Rhoh,protein_coding
ENSMUSG00000029205,231252,Chrna9,protein_coding
ENSMUSG00000029206,70918,Nsun7,protein_coding
ENSMUSG00000029207,11787,Apbb2,protein_coding
ENSMUSG00000029208,231279,Guf1,protein_coding
ENSMUSG00000029209,67980,Gnpda2,protein_coding
ENSMUSG00000029211,14397,Gabra4,protein_coding
ENSMUSG00000029212,14400,Gabrb1,protein_coding
ENSMUSG00000029213,27784,Commd8,protein_coding
ENSMUSG00000029217,21682,Tec,protein_coding
ENSMUSG00000029219,231290,Slc10a4,protein_coding
ENSMUSG00000029221,109108,Slc30a9,protein_coding
ENSMUSG00000029223,22223,Uchl1,protein_coding
ENSMUSG00000029227,66899,Fip1l1,protein_coding
ENSMUSG00000029228,16924,Lnx1,protein_coding
ENSMUSG00000029229,74277,Chic2,protein_coding
ENSMUSG00000029231,18595,Pdgfra,protein_coding
ENSMUSG00000029233,57357,Srd5a3,protein_coding
ENSMUSG00000029234,21982,Tmem165,protein_coding
ENSMUSG00000029235,79455,Pdcl2,protein_coding
ENSMUSG00000029236,56183,Nmu,protein_coding
ENSMUSG00000029238,12753,Clock,protein_coding
ENSMUSG00000029245,13839,Epha5,protein_coding
ENSMUSG00000029246,231327,Ppat,protein_coding
ENSMUSG00000029247,67054,Paics,protein_coding
ENSMUSG00000029249,19712,Rest,protein_coding
ENSMUSG00000029250,231329,Polr2b,protein_coding
ENSMUSG00000029253,12617,Cenpc1,protein_coding
ENSMUSG00000029254,56792,Stap1,protein_coding
ENSMUSG00000029255,14715,Gnrhr,protein_coding
ENSMUSG00000029260,100727,Ugt2b34,protein_coding
ENSMUSG00000029263,433931,Pigg,protein_coding
ENSMUSG00000029265,13486,Dr1,protein_coding
ENSMUSG00000029267,17765,Mtf2,protein_coding
ENSMUSG00000029268,552899,Ugt2a2,protein_coding
ENSMUSG00000029269,56362,Sult1b1,protein_coding
ENSMUSG00000029270,67266,Dipk1a,protein_coding
ENSMUSG00000029272,20860,Sult1e1,protein_coding
ENSMUSG00000029273,53315,Sult1d1,protein_coding
ENSMUSG00000029275,14581,Gfi1,protein_coding
ENSMUSG00000029276,170823,Glmn,protein_coding
ENSMUSG00000029279,114642,Brdt,protein_coding
ENSMUSG00000029280,20599,Smr3a,protein_coding
ENSMUSG00000029281,20600,Smr2,protein_coding
ENSMUSG00000029282,71421,Amtn,protein_coding
ENSMUSG00000029283,12545,Cdc7,protein_coding
ENSMUSG00000029286,13801,Enam,protein_coding
ENSMUSG00000029287,21814,Tgfbr3,protein_coding
ENSMUSG00000029288,11698,Ambn,protein_coding
ENSMUSG00000029290,54367,Zfp326,protein_coding
ENSMUSG00000029291,52822,Rufy3,protein_coding
ENSMUSG00000029298,236573,Gbp9,protein_coding
ENSMUSG00000029299,27405,Abcg3,protein_coding
ENSMUSG00000029304,20750,Spp1,protein_coding
ENSMUSG00000029306,15891,Ibsp,protein_coding
ENSMUSG00000029307,13406,Dmp1,protein_coding
ENSMUSG00000029309,13602,Sparcl1,protein_coding
ENSMUSG00000029310,74167,Nudt9,protein_coding
ENSMUSG00000029311,114664,Hsd17b11,protein_coding
ENSMUSG00000029312,246293,Klhl8,protein_coding
ENSMUSG00000029313,17355,Aff1,protein_coding
ENSMUSG00000029314,231510,Gpat3,protein_coding
ENSMUSG00000029319,71883,Coq2,protein_coding
ENSMUSG00000029320,74218,1700016H13Rik,protein_coding
ENSMUSG00000029321,75750,Slc10a6,protein_coding
ENSMUSG00000029322,231507,Plac8,protein_coding
ENSMUSG00000029326,67870,Enoph1,protein_coding
ENSMUSG00000029328,50926,Hnrnpdl,protein_coding
ENSMUSG00000029330,74596,Cds1,protein_coding
ENSMUSG00000029334,19092,Prkg2,protein_coding
ENSMUSG00000029335,110075,Bmp3,protein_coding
ENSMUSG00000029337,14176,Fgf5,protein_coding
ENSMUSG00000029338,71914,Antxr2,protein_coding
ENSMUSG00000029343,12960,Crybb1,protein_coding
ENSMUSG00000029344,22022,Tpst2,protein_coding
ENSMUSG00000029345,54723,Tfip11,protein_coding
ENSMUSG00000029346,70118,Srrd,protein_coding
ENSMUSG00000029348,72898,Asphd2,protein_coding
ENSMUSG00000029352,12962,Crybb3,protein_coding
ENSMUSG00000029359,57816,Tesc,protein_coding
ENSMUSG00000029361,18125,Nos1,protein_coding
ENSMUSG00000029363,72151,Rfc5,protein_coding
ENSMUSG00000029364,59043,Wsb2,protein_coding
ENSMUSG00000029366,13178,Dck,protein_coding
ENSMUSG00000029368,11657,Alb,protein_coding
ENSMUSG00000029369,280662,Afm,protein_coding
ENSMUSG00000029370,73246,Rassf6,protein_coding
ENSMUSG00000029371,20311,Cxcl5,protein_coding
ENSMUSG00000029372,57349,Ppbp,protein_coding
ENSMUSG00000029373,56744,Pf4,protein_coding
ENSMUSG00000029375,20309,Cxcl15,protein_coding
ENSMUSG00000029376,665563,Mthfd2l,protein_coding
ENSMUSG00000029377,13874,Ereg,protein_coding
ENSMUSG00000029378,11839,Areg,protein_coding
ENSMUSG00000029379,330122,Cxcl3,protein_coding
ENSMUSG00000029380,14825,Cxcl1,protein_coding
ENSMUSG00000029381,27428,Shroom3,protein_coding
ENSMUSG00000029384,75610,2010109A12Rik,protein_coding
ENSMUSG00000029385,12452,Ccng2,protein_coding
ENSMUSG00000029387,209357,Gtf2h3,protein_coding
ENSMUSG00000029388,209354,Eif2b1,protein_coding
ENSMUSG00000029389,67848,Ddx55,protein_coding
ENSMUSG00000029390,56334,Tmed2,protein_coding
ENSMUSG00000029392,75695,Rilpl1,protein_coding
ENSMUSG00000029394,13445,Cdk2ap1,protein_coding
ENSMUSG00000029397,68098,Rchy1,protein_coding
ENSMUSG00000029401,80291,Rilpl2,protein_coding
ENSMUSG00000029402,76167,Snrnp35,protein_coding
ENSMUSG00000029403,53886,Cdkl2,protein_coding
ENSMUSG00000029404,65105,Arl6ip4,protein_coding
ENSMUSG00000029405,23881,G3bp2,protein_coding
ENSMUSG00000029406,19679,Pitpnm2,protein_coding
ENSMUSG00000029407,56041,Uso1,protein_coding
ENSMUSG00000029408,56325,Abcb9,protein_coding
ENSMUSG00000029409,57425,U90926,lncRNA
ENSMUSG00000029410,19023,Ppef2,protein_coding
ENSMUSG00000029413,67111,Naaa,protein_coding
ENSMUSG00000029414,208628,Kntc1,protein_coding
ENSMUSG00000029415,231452,Sdad1,protein_coding
ENSMUSG00000029416,100561,Slc15a4,protein_coding
ENSMUSG00000029417,17329,Cxcl9,protein_coding
ENSMUSG00000029419,381353,Ajm1,protein_coding
ENSMUSG00000029420,231760,Rimbp2,protein_coding
ENSMUSG00000029422,208606,Rsrc2,protein_coding
ENSMUSG00000029423,57749,Piwil1,protein_coding
ENSMUSG00000029426,12492,Scarb2,protein_coding
ENSMUSG00000029427,70650,Zcchc8,protein_coding
ENSMUSG00000029428,13852,Stx2,protein_coding
ENSMUSG00000029430,19384,Ran,protein_coding
ENSMUSG00000029431,231727,B3gnt4,protein_coding
ENSMUSG00000029432,14467,Nipsnap2,protein_coding
ENSMUSG00000029433,66593,Diablo,protein_coding
ENSMUSG00000029434,77573,Vps33a,protein_coding
ENSMUSG00000029436,23948,Mmp17,protein_coding
ENSMUSG00000029437,76399,Il31,protein_coding
ENSMUSG00000029438,77045,Bcl7a,protein_coding
ENSMUSG00000029439,231769,Sfswap,protein_coding
ENSMUSG00000029440,67151,Psmd9,protein_coding
ENSMUSG00000029445,15445,Hpd,protein_coding
ENSMUSG00000029446,100678,Psph,protein_coding
ENSMUSG00000029447,12466,Cct6a,protein_coding
ENSMUSG00000029449,23912,Rhof,protein_coding
ENSMUSG00000029451,194225,Pramel27,protein_coding
ENSMUSG00000029452,77462,Tmem116,protein_coding
ENSMUSG00000029454,17165,Mapkapk5,protein_coding
ENSMUSG00000029455,11669,Aldh2,protein_coding
ENSMUSG00000029456,71985,Acad10,protein_coding
ENSMUSG00000029458,72399,Brap,protein_coding
ENSMUSG00000029461,319604,Fam168a,protein_coding
ENSMUSG00000029462,56433,Vps29,protein_coding
ENSMUSG00000029463,68948,Fam216a,protein_coding
ENSMUSG00000029464,68080,Gpn3,protein_coding
ENSMUSG00000029465,56378,Arpc3,protein_coding
ENSMUSG00000029466,56317,Anapc7,protein_coding
ENSMUSG00000029467,11938,Atp2a2,protein_coding
ENSMUSG00000029468,18439,P2rx7,protein_coding
ENSMUSG00000029469,12589,Ift81,protein_coding
ENSMUSG00000029470,18438,P2rx4,protein_coding
ENSMUSG00000029471,207565,Camkk2,protein_coding
ENSMUSG00000029472,59008,Anapc5,protein_coding
ENSMUSG00000029474,80751,Rnf34,protein_coding
ENSMUSG00000029475,30841,Kdm2b,protein_coding
ENSMUSG00000029477,74890,Morn3,protein_coding
ENSMUSG00000029478,20602,Ncor2,protein_coding
ENSMUSG00000029480,208144,Dhx37,protein_coding
ENSMUSG00000029482,78894,Aacs,protein_coding
ENSMUSG00000029484,11745,Anxa3,protein_coding
ENSMUSG00000029486,94061,Mrpl1,protein_coding
ENSMUSG00000029491,18587,Pde6b,protein_coding
ENSMUSG00000029499,19301,Pxmp2,protein_coding
ENSMUSG00000029500,72542,Pgam5,protein_coding
ENSMUSG00000029501,71782,Ankle2,protein_coding
ENSMUSG00000029502,269682,Golga3,protein_coding
ENSMUSG00000029503,231602,P2rx2,protein_coding
ENSMUSG00000029504,69663,Ddx51,protein_coding
ENSMUSG00000029505,75560,Ep400,protein_coding
ENSMUSG00000029507,56361,Pus1,protein_coding
ENSMUSG00000029510,71951,Gpc2,protein_coding
ENSMUSG00000029512,22241,Ulk1,protein_coding
ENSMUSG00000029513,19079,Prkab1,protein_coding
ENSMUSG00000029516,12704,Cit,protein_coding
ENSMUSG00000029517,75196,Ankrd7,protein_coding
ENSMUSG00000029518,77407,Rab35,protein_coding
ENSMUSG00000029521,50883,Chek2,protein_coding
ENSMUSG00000029522,18778,Pla2g1b,protein_coding
ENSMUSG00000029524,75387,Sirt4,protein_coding
ENSMUSG00000029526,76658,1700123K08Rik,protein_coding
ENSMUSG00000029528,19303,Pxn,protein_coding
ENSMUSG00000029530,12769,Ccr9,protein_coding
